"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1398",-0.109789352705301,10.8177032423708,-0.881846277171021,0.379559255357511,0.704944353519048,-6.23626228649323
"6982",-0.333282620545678,4.05331493613491,-0.881703144370529,0.379636371016826,0.705054322477055,-6.23638650538675
"50514",-0.0838635096514419,0.181942956377824,-0.881628308501726,0.379676694219574,0.705095953949438,-6.23645144434092
"7903",-0.138149740291989,12.1831050669547,-0.881553498528682,0.379717006132977,0.705137560530659,-6.23651635538438
"287",-0.153428483863891,0.535418157301195,-0.881396479104819,0.37980162588531,0.705261439323743,-6.23665258015534
"117157",-0.271915306718353,8.0106326892711,-0.881327059427773,0.379839040767015,0.705291712498137,-6.23671279869425
"2013",-0.202580098345724,0.96784347862453,-0.881299764943762,0.379853752208147,0.705291712498137,-6.23673647418476
"339318",0.181340098387102,7.44261810145834,0.881242594266401,0.379884567753671,0.705315670495499,-6.23678606221819
"653247",0.0452238269086538,0.0410311508050977,0.880834490772912,0.380104584642426,0.7056243517458,-6.23713994598906
"27319",0.0452238269086538,0.0410311508050977,0.880834490772911,0.380104584642426,0.7056243517458,-6.23713994598906
"594842",0.0452238269086538,0.0410311508050977,0.880834490772911,0.380104584642426,0.7056243517458,-6.23713994598906
"4113",-0.0590689059560851,0.0468800840921311,-0.880707479294567,0.380173075281918,0.705699228966776,-6.23725004997955
"221914",-0.188271100882743,4.76966396192408,-0.880693222854595,0.380180763512602,0.705699228966776,-6.23726240765504
"285220",-0.0878530961682693,0.22357083334478,-0.880625054104269,0.380217526977784,0.705734201106685,-6.23732149452203
"109617000",-0.197526883207989,1.61095902234517,-0.880338433912722,0.380372125682401,0.705987877486223,-6.23756987989845
"9060",-0.141595398385977,7.07711162633968,-0.880290382352856,0.380398047810686,0.706002711660708,-6.23761151361928
"158",0.111291093807701,10.1251945016509,0.880158607481035,0.380469141360985,0.706101376737058,-6.23772567692505
"652966",-0.184712053005697,4.77461688011693,-0.880069945701642,0.380516979717434,0.706156875923917,-6.23780247965846
"81602",-0.143126287927633,8.1660259046891,-0.879904310270803,0.380606360001956,0.706266850123138,-6.23794593988708
"654463",-0.125561684867143,0.445805977000785,-0.879885859349988,0.380616317306133,0.706266850123138,-6.23796191895584
"124411",-0.13607925631366,7.14138315845112,-0.8798604141618,0.380630049432728,0.706266850123138,-6.23798395473395
"829",-0.110127524907169,13.8435153433402,-0.879797569022494,0.380663966689829,0.706296501384351,-6.23803837653379
"89870",-0.178942848784199,0.927274503184001,-0.879603126917778,0.380768918173851,0.706413710445801,-6.23820673261746
"107986121",-0.154519456366812,3.99898450052644,-0.879568272744243,0.380787732858228,0.706413710445801,-6.23823690693097
"107986450",-0.145875498954563,0.452500647910397,-0.87952463172875,0.380811291595837,0.706413710445801,-6.23827468661498
"84747",-0.116932605162124,9.29252307561978,-0.879515141807318,0.380816414661826,0.706413710445801,-6.23828290172035
"100129094",0.168472561764217,2.56312443334127,0.879499125598669,0.380825060994297,0.706413710445801,-6.23829676621423
"105374813",-0.0820034711610572,0.218928273815247,-0.879463023301753,0.380844551226732,0.706413710445801,-6.23832801739494
"120376",-0.155802416257617,0.549684080432909,-0.879447894452552,0.380852718891048,0.706413710445801,-6.23834111298284
"28339",0.0729462115373521,0.11845089288576,0.879206667077131,0.38098296585822,0.70662200959177,-6.23854989024162
"132001",0.173557762435731,6.5734282271016,0.879139092677678,0.381019456566076,0.706639358079193,-6.23860836433373
"55998",-0.127374290615848,0.431281572250327,-0.879082335620416,0.381050107502103,0.706639358079193,-6.23865747443601
"285025",-0.269789496414362,2.99897243261632,-0.879060786377031,0.381061745301664,0.706639358079193,-6.23867611950072
"55093",0.137182048029547,6.54405983511418,0.879056420314728,0.381064103246993,0.706639358079193,-6.23867989709643
"6635",0.112500714149781,9.41325805079333,0.879020463723207,0.381083522388653,0.706642089831674,-6.23871100668218
"53840",-0.132207840273206,8.87805474521725,-0.878963960573374,0.381114039389699,0.70666539908687,-6.23875989057874
"105369325",0.248526824423443,5.38399789551657,0.878674993072828,0.381270132684771,0.706921539981897,-6.23900984330402
"107985875",0.174917563198255,2.07072926178059,0.878489476294785,0.381370365318048,0.70707408912155,-6.23917026986829
"23499",-0.16717815341564,11.3280599686595,-0.878340831899229,0.38145068802725,0.707189711933753,-6.23929878671658
"55846",0.154310265600927,8.34322362617207,0.878260401317118,0.381494154539397,0.707236997605617,-6.23936831745106
"284612",-0.119360405971617,0.309536730957592,-0.878156512299823,0.381550303075124,0.707283137735887,-6.23945811825848
"406891",0.0749196057620197,0.1713092261962,0.878127108648626,0.381566195696008,0.707283137735887,-6.23948353262677
"10476",0.0795235737051868,10.8834903548435,0.878105183154452,0.381578046653964,0.707283137735887,-6.23950248287546
"112268021",-0.17299787431444,5.70514140706172,-0.878081417728184,0.381590892372541,0.707283137735887,-6.23952302285346
"5428",0.108427306209191,10.2772619002476,0.877972427385679,0.38164980741172,0.70735904055749,-6.23961721397392
"4756",-0.200959286795228,6.65192664912343,-0.877891818541051,0.381693384385104,0.707406509627593,-6.23968686994268
"90025",-0.213593885957383,4.42684397704201,-0.877802098113971,0.381741890694052,0.707463109519884,-6.23976439201409
"4324",-0.275929650420954,2.90454727436536,-0.877746311811523,0.381772052841582,0.70748570936983,-6.23981258968694
"440864",-0.153084855716699,0.528609859570905,-0.877619264372831,0.3818407494835,0.707555873679614,-6.239922343531
"55109",-0.122818546061087,9.68997084592305,-0.877609826131439,0.38184585320225,0.707555873679614,-6.23993049642057
"3423",-0.131697138120022,13.3100554186809,-0.877457185646528,0.38192839925923,0.70767552817427,-6.24006233745849
"54918",-0.150122818721891,13.8333594839702,-0.877159657678312,0.382089330485334,0.707940404535598,-6.24031925789834
"91151",-0.115595510622198,7.68619140486828,-0.877040762635846,0.382153651922197,0.707991712259397,-6.24042190171965
"4053",0.121266286576675,6.86659805789968,0.877001258679096,0.382175024790572,0.707991712259397,-6.24045600301966
"9445",0.120423013648802,15.6313474220466,0.876986826829523,0.382182833054741,0.707991712259397,-6.24046846075627
"107986730",-0.111382307736687,0.495512599269307,-0.876975533313266,0.382188943411869,0.707991712259397,-6.24047820930669
"105372876",-0.133081557751109,0.512734226264881,-0.876926715188587,0.382215357156392,0.708007334214145,-6.24052034763035
"402415",-0.142564432163905,4.32232672728277,-0.876855363880578,0.382253964839928,0.708045541421442,-6.24058193174695
"6430",-0.115052917792688,12.8570789202554,-0.876623622359037,0.382379375217211,0.70824452131111,-6.24078191632511
"892",-0.12323546728261,9.56596026358965,-0.876581665413857,0.382402083572487,0.708253266357019,-6.24081811807513
"6847",0.0772573750061016,0.153490873038767,0.876521909402776,0.382434426759762,0.708279854573745,-6.24086967445582
"107986983",0.0857189134676409,0.185236904784799,0.876429175321793,0.382484622823972,0.708306189546011,-6.24094967683247
"100189130",0.0857189134676404,0.185236904784799,0.876429175321787,0.382484622823975,0.708306189546011,-6.24094967683248
"401247",0.168502256874667,6.24798549898471,0.876283194303577,0.382563649223642,0.708419218013081,-6.24107559879892
"4069",-0.192707439254783,16.5786310897187,-0.876130078979437,0.382646548642152,0.708533243808694,-6.24120765249876
"102724382",-0.187306832024664,1.5099618129478,-0.876094018770779,0.382666073915388,0.708533243808694,-6.24123874916628
"64285",0.159264747859325,0.748160702415576,0.876069762669314,0.382679208047529,0.708533243808694,-6.24125966580293
"2780",-0.203049244577867,4.00224878489295,-0.875956606125926,0.382740483459792,0.708613375809326,-6.24135723593392
"107985259",-0.138504797744658,3.36872015601877,-0.875844553281922,0.382801167204156,0.708692404900599,-6.24145384212657
"8237",0.160869543842334,8.06524849335855,0.875603642671283,0.382931655832544,0.708900652565222,-6.2416615015235
"102467222",0.120134311368449,0.308188119835034,0.875524523423577,0.382974516591008,0.708909443170975,-6.24172968818618
"79618",-0.135325446504398,9.4779716322685,-0.875487396647915,0.382994630064552,0.708909443170975,-6.24176168273924
"107985554",-0.178790009247038,1.14422459387844,-0.875467885943981,0.383005200273466,0.708909443170975,-6.24177849584247
"101927864",0.166814265367672,6.21527956004564,0.875461945407315,0.383008418681921,0.708909443170975,-6.24178361495159
"101927828",-0.177603279468094,0.67583539122824,-0.875293000126289,0.383099955297729,0.709045538886175,-6.24192918496842
"84691",-0.162530817869888,0.763294754761675,-0.875249653448228,0.383123443243388,0.709055682513238,-6.24196652972887
"677802",-0.0967796442524043,0.307578472239393,-0.875061256100887,0.383225539101076,0.70921129988457,-6.24212881976583
"1907",0.0553846153846155,0.0714285714285714,0.874870897903134,0.383328714706825,0.709268900441521,-6.24229276388417
"23194",0.0553846153846154,0.0714285714285714,0.874870897903133,0.383328714706826,0.709268900441521,-6.24229276388417
"399923",0.0553846153846154,0.0714285714285714,0.874870897903132,0.383328714706826,0.709268900441521,-6.24229276388417
"101927440",0.0553846153846153,0.0714285714285714,0.874870897903131,0.383328714706827,0.709268900441521,-6.24229276388417
"100302185",-0.179653652762128,1.55202396757506,-0.874695305031165,0.383423902657619,0.709400644000693,-6.24244396027948
"9290",0.220085203311952,6.56576443149197,0.874673086122422,0.383435948452528,0.709400644000693,-6.24246309000704
"105376290",-0.234147610864181,1.20714563425862,-0.874575822476724,0.383488681882357,0.709464872101095,-6.2425468250619
"686",-0.0939738158109181,8.67354293723518,-0.874506251986229,0.383526403671567,0.709481465820343,-6.24260671321534
"595",0.183289398652362,3.59595051168112,0.874482236046057,0.383539425879238,0.709481465820343,-6.24262738569154
